"Notes"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"1974"	"1974"	"Periapical abscess"	"522.5"	6	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Chronic gingivitis"	"523.1"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Acute periodontitis"	"523.3"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified"	"523.9"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Major anomalies of jaw size"	"524.0"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified"	"524.9"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified"	"525.9"	16	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Inflammatory conditions"	"526.4"	5	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Alveolitis"	"526.5"	6	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Sialoadenitis"	"527.2"	44	213436958	0.0
	"1974"	"1974"	"Abscess"	"527.3"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Sialolithiasis"	"527.5"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Sialosis"	"527.8"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Cancrum oris"	"528.1"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Cellulitis and abscess"	"528.3"	6	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Disease of lips"	"528.5"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified"	"528.9"	10	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Glossitis"	"529.0"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Functional disorders of esophagus"	"530.0"	60	213436958	0.0
	"1974"	"1974"	"Inflammatory diseases of esophagus"	"530.1"	282	213436958	0.1
	"1974"	"1974"	"Diverticulum, acquired, of esophagus"	"530.2"	29	213436958	0.0
	"1974"	"1974"	"Obstruction of esophagus"	"530.3"	254	213436958	0.1
	"1974"	"1974"	"Rupture of esophagus"	"530.4"	172	213436958	0.1
	"1974"	"1974"	"Other"	"530.9"	307	213436958	0.1
	"1974"	"1974"	"With hemorrhage only"	"531.0"	1765	213436958	0.8
	"1974"	"1974"	"With perforation only"	"531.1"	701	213436958	0.3
	"1974"	"1974"	"With hemorrhage and perforation"	"531.2"	147	213436958	0.1
	"1974"	"1974"	"Other and unspecified"	"531.9"	437	213436958	0.2
	"1974"	"1974"	"With hemorrage only"	"532.0"	1584	213436958	0.7
	"1974"	"1974"	"With perforation only"	"532.1"	931	213436958	0.4
	"1974"	"1974"	"With hemorrage and perforation"	"532.2"	164	213436958	0.1
	"1974"	"1974"	"Other and unspecified"	"532.9"	369	213436958	0.2
	"1974"	"1974"	"With perforation"	"533.0"	451	213436958	0.2
	"1974"	"1974"	"Without mention of perforation"	"533.9"	520	213436958	0.2
	"1974"	"1974"	"With hemorrhage only"	"534.0"	677	213436958	0.3
	"1974"	"1974"	"With perforation only"	"534.1"	35	213436958	0.0
	"1974"	"1974"	"With hemorrhage and perforation"	"534.2"	21	213436958	0.0
	"1974"	"1974"	"Other and unspecified"	"534.9"	18	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Gastritis and duodenitis"	"535"	581	213436958	0.3
	"1974"	"1974"	"Disorders of gastric secretion"	"536.0"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Disorders of gastric motility"	"536.1"	80	213436958	0.0
	"1974"	"1974"	"Other"	"536.9"	36	213436958	0.0
	"1974"	"1974"	"Pyloric stenosis, acquired"	"537.0"	92	213436958	0.0
	"1974"	"1974"	"Other and unspecified"	"537.9"	460	213436958	0.2
	"1974"	"1974"	"With peritonitis"	"540.0"	740	213436958	0.3
	"1974"	"1974"	"Without mention of peritonitis"	"540.9"	51	213436958	0.0
	"1974"	"1974"	"Appendicitis, unqualified"	"541"	70	213436958	0.0
	"1974"	"1974"	"Other appendicitis"	"542"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other diseases of appendix"	"543"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Inguinal hernia without mention of obstruction"	"550"	98	213436958	0.0
	"1974"	"1974"	"Femoral"	"551.0"	9	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Umbilical"	"551.1"	109	213436958	0.1
	"1974"	"1974"	"Ventral"	"551.2"	115	213436958	0.1
	"1974"	"1974"	"Diaphragmatic"	"551.3"	778	213436958	0.4
	"1974"	"1974"	"Of other specified site"	"551.8"	18	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of unspecified site"	"551.9"	138	213436958	0.1
	"1974"	"1974"	"Inguinal hernia with obstruction"	"552"	335	213436958	0.2
	"1974"	"1974"	"Femoral"	"553.0"	144	213436958	0.1
	"1974"	"1974"	"Umbilical"	"553.1"	92	213436958	0.0
	"1974"	"1974"	"Ventral"	"553.2"	200	213436958	0.1
	"1974"	"1974"	"Diaphragmatic"	"553.3"	91	213436958	0.0
	"1974"	"1974"	"Of other specified site"	"553.8"	100	213436958	0.0
	"1974"	"1974"	"Of unspecfifed site"	"553.9"	220	213436958	0.1
	"1974"	"1974"	"Intussusception"	"560.0"	62	213436958	0.0
	"1974"	"1974"	"Paralytic ileus"	"560.1"	275	213436958	0.1
	"1974"	"1974"	"Volvulus"	"560.2"	815	213436958	0.4
	"1974"	"1974"	"Impaction of intestine"	"560.3"	149	213436958	0.1
	"1974"	"1974"	"Adhesions with obstruction"	"560.4"	454	213436958	0.2
	"1974"	"1974"	"Other and unspecified"	"560.9"	2304	213436958	1.1
	"1974"	"1974"	"Gastroenteritis and colitis, except ulcerative, of non-infectious origin"	"561"	59	213436958	0.0
	"1974"	"1974"	"Small intestine"	"562.0"	44	213436958	0.0
	"1974"	"1974"	"Colon"	"562.1"	3092	213436958	1.4
	"1974"	"1974"	"Regional enteritis"	"563.0"	365	213436958	0.2
	"1974"	"1974"	"Ulcerative colitis"	"563.1"	596	213436958	0.3
	"1974"	"1974"	"Other"	"563.9"	74	213436958	0.0
	"1974"	"1974"	"Constipation"	"564.0"	17	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Irritable colon"	"564.1"	51	213436958	0.0
	"1974"	"1974"	"Other"	"564.9"	19	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Anal fissure"	"565.0"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Anal fistula"	"565.1"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Abscess of anal and rectal regions"	"566"	115	213436958	0.1
	"1974"	"1974"	"With abscess"	"567.0"	282	213436958	0.1
	"1974"	"1974"	"Unspecified"	"567.9"	841	213436958	0.4
	"1974"	"1974"	"Peritoneal adhesions"	"568"	135	213436958	0.1
	"1974"	"1974"	"Proctitis"	"569.0"	9	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Prolapse of rectum"	"569.1"	16	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other rectal and anal diseases"	"569.2"	175	213436958	0.1
	"1974"	"1974"	"Fistula of intestine"	"569.3"	256	213436958	0.1
	"1974"	"1974"	"Perforation or ulceration of intestine NOS"	"569.4"	618	213436958	0.3
	"1974"	"1974"	"Other"	"569.9"	4539	213436958	2.1
	"1974"	"1974"	"Acute and subacute necrosis of liver"	"570"	516	213436958	0.2
	"1974"	"1974"	"Alcoholic"	"571.0"	13151	213436958	6.2
	"1974"	"1974"	"Other specified"	"571.8"	5025	213436958	2.4
	"1974"	"1974"	"Unspecified"	"571.9"	15143	213436958	7.1
	"1974"	"1974"	"Suppurative hepatitis and liver abscess"	"572"	160	213436958	0.1
	"1974"	"1974"	"Hepatitis NOS"	"573.0"	574	213436958	0.3
	"1974"	"1974"	"Other and unspecified"	"573.9"	2245	213436958	1.1
	"1974"	"1974"	"With acute cholecystitis"	"574.0"	277	213436958	0.1
	"1974"	"1974"	"With cholecystitis, other"	"574.1"	669	213436958	0.3
	"1974"	"1974"	"Other and unspecified"	"574.9"	789	213436958	0.4
	"1974"	"1974"	"Cholecystitis and cholangitis, without mention of calculus"	"575"	1459	213436958	0.7
	"1974"	"1974"	"Obstruction"	"576.0"	534	213436958	0.3
	"1974"	"1974"	"Fistula"	"576.1"	39	213436958	0.0
	"1974"	"1974"	"Other and unspecified"	"576.9"	716	213436958	0.3
	"1974"	"1974"	"Acute pancreatitis"	"577.0"	2504	213436958	1.2
	"1974"	"1974"	"Chronic pancreatitis"	"577.1"	253	213436958	0.1
	"1974"	"1974"	"Other diseases of pancreas"	"577.9"	169	213436958	0.1
	"1974"	"1974"	"Acute nephritis"	"580"	1233	213436958	0.6
	"1974"	"1974"	"Nephrotic syndrome"	"581"	308	213436958	0.1
	"1974"	"1974"	"Chronic nephritis"	"582"	5832	213436958	2.7
	"1974"	"1974"	"Nephritis, unqualified"	"583"	602	213436958	0.3
	"1974"	"1974"	"Renal sclerosis, unqualified"	"584"	93	213436958	0.0
	"1974"	"1974"	"Chronic pyelonephritis"	"590.0"	3035	213436958	1.4
	"1974"	"1974"	"Other pyelonephritis, pyelitis and pyelocystitis"	"590.1"	2208	213436958	1.0
	"1974"	"1974"	"Abscess of kidney and perirenal tissue"	"590.2"	99	213436958	0.0
	"1974"	"1974"	"Other"	"590.9"	109	213436958	0.1
	"1974"	"1974"	"Hydronephrosis"	"591"	164	213436958	0.1
	"1974"	"1974"	"Calculus of kidney and ureter"	"592"	592	213436958	0.3
	"1974"	"1974"	"Acute tubular nephrosis"	"593.1"	325	213436958	0.2
	"1974"	"1974"	"Other renal disease"	"593.2"	4692	213436958	2.2
	"1974"	"1974"	"Obstruction of ureter, not elsewhere classified"	"593.3"	119	213436958	0.1
	"1974"	"1974"	"Hydroureter"	"593.4"	13	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other diseases of ureter"	"593.5"	21	213436958	0.0
	"1974"	"1974"	"Calculus of other parts of urinary system"	"594"	54	213436958	0.0
	"1974"	"1974"	"Cystitis"	"595"	276	213436958	0.1
	"1974"	"1974"	"Fistula of bladder"	"596.0"	67	213436958	0.0
	"1974"	"1974"	"Diverticulum of bladder (acquired)"	"596.1"	12	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Contracture of bladder (sphincter)"	"596.2"	66	213436958	0.0
	"1974"	"1974"	"Paralysis of bladder"	"596.3"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified diseases of bladder"	"596.9"	183	213436958	0.1
	"1974"	"1974"	"Urethritis (nonvenereal)"	"597"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Stricture of urethra"	"598"	94	213436958	0.0
	"1974"	"1974"	"Urinary tract infection NEC"	"599.0"	2988	213436958	1.4
	"1974"	"1974"	"Fistula, urinary NEC"	"599.1"	7	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Caruncle of urethra"	"599.2"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified diseases of urinary tract"	"599.9"	309	213436958	0.1
	"1974"	"1974"	"Hyperplasia of prostate"	"600"	1377	213436958	0.6
	"1974"	"1974"	"Prostatitis"	"601"	120	213436958	0.1
	"1974"	"1974"	"Other diseases of prostate"	"602"	307	213436958	0.1
	"1974"	"1974"	"Hydrocele"	"603"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Orchitis and epididymitis"	"604"	8	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Redundant prepuce and phimosis"	"605"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Balanitis"	"607.3"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other inflammatory diseases"	"607.5"	30	213436958	0.0
	"1974"	"1974"	"Other"	"607.9"	121	213436958	0.1
	"1974"	"1974"	"Acute mastitis not associated with lactation"	"611.0"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other"	"611.9"	22	213436958	0.0
	"1974"	"1974"	"Acute salpingitis and oophoritis"	"612"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Salpingitis and oophoritis, unqualified"	"614"	48	213436958	0.0
	"1974"	"1974"	"Prolapse of ovary"	"615.0"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Hydrosalpinx"	"615.1"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Ovarian cyst, retention"	"615.2"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other"	"615.9"	10	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Pelvic inflammatory disease"	"616.0"	132	213436958	0.1
	"1974"	"1974"	"Pelvic peritoneal adhesions, female"	"616.1"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Pelvic congestion, female"	"616.2"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other"	"616.9"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other cervicitis"	"620.9"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Chronic erosion and ulceration of cervix"	"621.3"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Stricture of cervix"	"621.5"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other"	"621.9"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Infective diseases of uterus, except cervix"	"622.0"	10	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Vaginitis and vulvitis"	"622.1"	8	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Cystocele"	"623.0"	13	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Rectocele"	"623.1"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Uterine prolapse"	"623.4"	21	213436958	0.0
	"1974"	"1974"	"Other and unspecified"	"623.9"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Unspecified"	"624.9"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Hyperplasia of endometrium"	"625.2"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Endometriosis"	"625.3"	7	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other"	"625.9"	142	213436958	0.1
	"1974"	"1974"	"Excessive"	"626.2"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Intermenstrual bleeding"	"626.6"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Postmenopausal bleeding"	"626.7"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other"	"626.9"	10	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Unspecified infection"	"629.4"	67	213436958	0.0
	"1974"	"1974"	"Vaginal bleeding"	"629.5"	15	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Rectovaginal fistula"	"629.8"	21	213436958	0.0
	"1974"	"1974"	"Other"	"629.9"	25	213436958	0.0
	"1974"	"1974"	"Infections of genital tract during pregnancy"	"630"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Abdominal pregnancy, without mention of sepsis"	"631.4"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Tubal pregnancy, without mention of sepsis"	"631.5"	26	213436958	0.0
	"1974"	"1974"	"Other or unspecified ectopic pregnancy, without mention of sepsis"	"631.9"	24	213436958	0.0
	"1974"	"1974"	"Premature separation of placenta"	"632.1"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Due to afibrogenemia"	"632.4"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified"	"632.9"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified anemia of pregnancy"	"633.9"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Hydatidiform mole"	"634.0"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Missed abotion and missed delivery"	"634.2"	5	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Hydramnios"	"634.3"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Premature rupture of membrane without delivery"	"634.4"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Air embolism during pregnancy"	"634.8"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other"	"634.9"	20	213436958	0.0
	"1974"	"1974"	"Renal disease arising during pregnancy and the puerperium"	"636"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Pre-eclampsia"	"637.0"	19	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Eclampsia"	"637.1"	40	213436958	0.0
	"1974"	"1974"	"Toxemia, unspecified"	"637.9"	20	213436958	0.0
	"1974"	"1974"	"Acute and subacute necrosis of liver"	"639.0"	8	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other"	"639.9"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"With sepsis"	"640.0"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Without mention of sepsis or toxemia"	"640.9"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"With hemorrhage"	"642.1"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"With sepsis"	"643.0"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"With sepsis and toxemia"	"643.2"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Without mention of sepsis or toxemia"	"643.9"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"With sepsis"	"644.0"	6	213436958	0.0 (Unreliable)
	"1974"	"1974"	"With sepsis and toxemia"	"644.2"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Without mention of sepsis or toxemia"	"644.9"	6	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Delivery without mention of complication"	"650"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Placenta previa"	"651.0"	6	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Premature separation of placenta"	"651.1"	24	213436958	0.0
	"1974"	"1974"	"Other antepartum hemorrhage"	"651.9"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Delivery complicated by retained placenta"	"652"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Delivery complicated by other postpartum hemorrhage"	"653"	13	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified"	"654.9"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Delivery complicated by fetopelvic disproportion"	"655"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Breech presentation"	"656.0"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Transverse presentation"	"656.1"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Multiple pregnancy"	"657.0"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Uterine inertia"	"657.1"	7	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified"	"657.9"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Third degree"	"658.2"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Delivery with rupture of uterus"	"659"	15	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Laceration of cervix"	"660.1"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified obstetrical trauma"	"660.9"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Precipitate labor"	"661.1"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Previous cesarean section"	"661.2"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Specified complications"	"661.8"	6	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Unspecified complication"	"661.9"	26	213436958	0.0
	"1974"	"1974"	"Anesthetic death in uncomplicated delivery"	"662"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Sepsis of childbirth and the puerperium"	"670"	17	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Lower extremities"	"671.0"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified sites"	"671.9"	9	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Air embolism"	"673.0"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Amniotic fluid embolism"	"673.1"	39	213436958	0.0
	"1974"	"1974"	"Other and unspecified"	"673.9"	26	213436958	0.0
	"1974"	"1974"	"Cerebral hemorrhage in the puerperium"	"674"	11	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Puerperal blood dyscrasias"	"675"	8	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other and unspecified"	"677.9"	11	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of face"	"680.0"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of neck"	"680.1"	5	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of other parts of lower extremity"	"680.6"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of other and multiple sites"	"680.8"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of unspecified site"	"680.9"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Cellulitis of finger and toe"	"681"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of head and neck"	"682.0"	16	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of trunk"	"682.1"	94	213436958	0.0
	"1974"	"1974"	"Of upper arm and forearm"	"682.2"	17	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of hand, except fingers"	"682.3"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of leg"	"682.4"	120	213436958	0.1
	"1974"	"1974"	"Of foot, except toes"	"682.5"	20	213436958	0.0
	"1974"	"1974"	"Of other, multiple, and unspecified sites"	"682.9"	57	213436958	0.0
	"1974"	"1974"	"Acute lymphadenitis"	"683"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Impetigo"	"684"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Pilonidal cyst"	"685"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Pyoderma"	"686.0"	17	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Pyogenic granuloma"	"686.1"	38	213436958	0.0
	"1974"	"1974"	"Other"	"686.9"	74	213436958	0.0
	"1974"	"1974"	"Infantile eczema and related conditions"	"691"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Due to drugs"	"692.3"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Due to food"	"692.5"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Due to other and unspecified cause"	"692.9"	32	213436958	0.0
	"1974"	"1974"	"Dermatitis herpetiformis"	"693"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Pemphigus"	"694"	100	213436958	0.0
	"1974"	"1974"	"Erythema multiforme"	"695.1"	33	213436958	0.0
	"1974"	"1974"	"Erythema nodosum"	"695.2"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Lupus erythematosus"	"695.4"	203	213436958	0.1
	"1974"	"1974"	"Other and unspecified"	"695.9"	29	213436958	0.0
	"1974"	"1974"	"Psoriatic arthropathy"	"696.0"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other psoriasis"	"696.1"	18	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Planus"	"697.0"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Lichenification and lichen simplex chronicus"	"698.3"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Keratoderma, acquired"	"701.1"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Sebaceous cyst"	"706.2"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Decubitus ulcer"	"707.0"	1007	213436958	0.5
	"1974"	"1974"	"Lower extremity, except decubitus ulcer"	"707.1"	87	213436958	0.0
	"1974"	"1974"	"Other"	"707.9"	90	213436958	0.0
	"1974"	"1974"	"Angioneurotic edema"	"708.0"	7	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Cicatrix"	"709.0"	1	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other diseases of skin"	"709.9"	6	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of upper extremity (including shoulder)"	"710.1"	3	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of hip"	"710.2"	8	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of other parts of lower extremity"	"710.3"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Of other and unspecified sites"	"710.9"	15	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Juvenile rheumatoid arthritis"	"712.0"	7	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Rheumatoid arthritis with spleno-adenomegaly and leukopenia"	"712.1"	18	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other rheumatoid arthritis"	"712.3"	1279	213436958	0.6
	"1974"	"1974"	"Spondylitis ankylopoietica"	"712.4"	49	213436958	0.0
	"1974"	"1974"	"Osteoarthritis"	"713.0"	291	213436958	0.1
	"1974"	"1974"	"Spondylitis osteoarthritica"	"713.1"	47	213436958	0.0
	"1974"	"1974"	"Traumatic spondylopathy"	"713.2"	2	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Traumatic arthritis"	"714.0"	4	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Other"	"714.9"	10	213436958	0.0 (Unreliable)
	"1974"	"1974"	"Arthritis, unspecified"	"715"	283	213436958	0.1
	"1974"	"1974"	"Dermatomyositis"	"716.0"	83	213436958	0.0
	"1974"	"1974"	"Polymyositis"	"716.1"	84	213436958	0.0
	"1974"	"1974"	"Torticollis not specified as congential, pyschogenic, or traumatic"	"717.2"	1	213436958	0.0 (Unreliable)
